X.1,workorderid,date,description,address,LAT,LON,address1,,,,,,,,,,,,,,,,,,
1204,1385673,10/26/24,WATER MAIN BREAK,702 PORTLAND ST,39.2852981,-76.6260125,"702 PORTLAND ST, baltimore",,,,,,,,,,,,,,,,,,
1205,1385707,10/27/24,WATER MAIN BREAK,7615 FITCH LN,39.3647425,-76.5064433,"7615 FITCH LN, baltimore",,,,,,,,,,,,,,,,,,
1206,1385710,10/27/24,WATER MAIN BREAK,WEST PRATT SAINT AND SOUTH ARLINGTON AVE,39.29038,-76.61219,"WEST PRATT SAINT AND SOUTH ARLINGTON AVE, baltimore",,,,,,,,,,,,,,,,,,
1207,1385728,10/27/24,WATER MAIN BREAK,3405 FIELDING RD,39.4029756,-76.7064058,"3405 FIELDING RD, baltimore",,,,,,,,,,,,,,,,,,
1208,1385732,10/27/24,WATER MAIN BREAK,6505 REDGATE CIR,39.2998822,-76.7473375,"6505 REDGATE CIR, baltimore",,,,,,,,,,,,,,,,,,
1209,1385764,10/28/24,WATER MAIN BREAK,4923 ALHAMBRA AVE,39.3485758,-76.6057355,"4923 ALHAMBRA AVE, baltimore",,,,,,,,,,,,,,,,,,
1210,1385809,10/28/24,WATER MAIN BREAK,3 KIRK HILL CT,39.2820454,-76.7749829,"3 KIRK HILL CT, baltimore",,,,,,,,,,,,,,,,,,
1211,1385870,10/28/24,WATER MAIN BREAK,6 SMITH LN,39.2711088,-76.7321957,"6 SMITH LN, baltimore",,,,,,,,,,,,,,,,,,
1212,1385924,10/29/24,WATER JOINT LEAK,16 WHITFIELD RD,39.3444669,-76.6237516,"16 WHITFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
1213,1385957,10/29/24,WATER MAIN BREAK,6800 DOGWOOD RD,39.3227924,-76.7436988,"6800 DOGWOOD RD, baltimore",,,,,,,,,,,,,,,,,,
1214,1386112,10/29/24,WATER MAIN BREAK,438 EAST BIDDLE ST,39.3038705,-76.6093899,"438 EAST BIDDLE ST, baltimore",,,,,,,,,,,,,,,,,,
1215,1386166,10/29/24,WATER JOINT LEAK,438 EAST BIDDLE ST,39.3038705,-76.6093899,"438 EAST BIDDLE ST, baltimore",,,,,,,,,,,,,,,,,,
1216,1386924,10/30/24,WATER MAIN BREAK,2313 NORTH CALVERT ST,39.3157783,-76.6138576,"2313 NORTH CALVERT ST, baltimore",,,,,,,,,,,,,,,,,,
1217,1387358,10/30/24,WATER MAIN BREAK,900 NORTH DUKELAND ST,39.2984172,-76.6630762,"900 NORTH DUKELAND ST, baltimore",,,,,,,,,,,,,,,,,,
1218,1387464,10/30/24,WATER MAIN BREAK,2123 WHISTLER AVE,39.264372,-76.6496189,"2123 WHISTLER AVE, baltimore",,,,,,,,,,,,,,,,,,
1219,1387478,10/31/24,WATER MAIN BREAK,8 LOVELOCK CT,39.4158102,-76.4740044,"8 LOVELOCK CT, baltimore",,,,,,,,,,,,,,,,,,
1220,1387614,10/31/24,WATER MAIN BREAK,2331 OLD COURT RD,39.3949723,-76.6700325,"2331 OLD COURT RD, baltimore",,,,,,,,,,,,,,,,,,
1221,1387658,10/31/24,WATER JOINT LEAK,3813 TERKA CIR,39.3778098,-76.7960423,"3813 TERKA CIR, baltimore",,,,,,,,,,,,,,,,,,
1222,1388019,10/31/24,WATER MAIN BREAK,FLEETWOOD AVE AND PIONEER DR,39.29038,-76.61219,"FLEETWOOD AVE AND PIONEER DR, baltimore",,,,,,,,,,,,,,,,,,
1223,1388067,11/1/24,WATER JOINT LEAK,401 SUDBROOK LN,39.3674982,-76.7282301,"401 SUDBROOK LN, baltimore",,,,,,,,,,,,,,,,,,
1224,1388230,11/1/24,WATER MAIN BREAK,4818 GREENSPRING AVE,39.3479952,-76.6596191,"4818 GREENSPRING AVE, baltimore",,,,,,,,,,,,,,,,,,
1225,1388233,11/1/24,WATER MAIN BREAK,918 SOUTH CONKLING ST,39.2821341,-76.5671195,"918 SOUTH CONKLING ST, baltimore",,,,,,,,,,,,,,,,,,
1226,1388264,11/2/24,WATER MAIN BREAK,3813 TERKA CIR,39.3778098,-76.7960423,"3813 TERKA CIR, baltimore",,,,,,,,,,,,,,,,,,
1227,1388266,11/2/24,WATER MAIN BREAK,2025 NORTHEAST AVE,39.2355034,-76.6798882,"2025 NORTHEAST AVE, baltimore",,,,,,,,,,,,,,,,,,
1228,1388271,11/2/24,WATER MAIN BREAK,3916 SHENTON RD,39.382064,-76.8162015,"3916 SHENTON RD, baltimore",,,,,,,,,,,,,,,,,,
1229,1388304,11/3/24,WATER MAIN BREAK,405 NORTH EDGEWOOD ST,39.29038,-76.61219,"405 NORTH EDGEWOOD ST, baltimore",,,,,,,,,,,,,,,,,,
1230,1388573,11/5/24,WATER JOINT LEAK,5112 OVERDALE AVE,39.3431311,-76.5214999,"5112 OVERDALE AVE, baltimore",,,,,,,,,,,,,,,,,,
1231,1388616,11/5/24,WATER MAIN BREAK,4601 NEWGATE AVE,39.2615892,-76.5565754,"4601 NEWGATE AVE, baltimore",,,,,,,,,,,,,,,,,,
1232,1388631,11/6/24,WATER MAIN BREAK,1341 POPLAR AVE,39.247956,-76.6944346,"1341 POPLAR AVE, baltimore",,,,,,,,,,,,,,,,,,
1233,1388760,11/6/24,WATER MAIN BREAK,3547 NEWLAND RD,39.3325704,-76.6103318,"3547 NEWLAND RD, baltimore",,,,,,,,,,,,,,,,,,
1234,1388791,11/6/24,WATER MAIN BREAK,5 ALDER DR,39.3254312,-76.4254768,"5 ALDER DR, baltimore",,,,,,,,,,,,,,,,,,
1235,1388849,11/6/24,WATER MAIN BREAK,223 EAST FORT AVE,39.2726554,-76.6092982,"223 EAST FORT AVE, baltimore",,,,,,,,,,,,,,,,,,
1236,1388860,11/6/24,WATER MAIN BREAK,1 LYDIA CT,39.3729025,-76.7672455,"1 LYDIA CT, baltimore",,,,,,,,,,,,,,,,,,
1237,1388884,11/7/24,WATER MAIN BREAK,19 PARKWIND CT,39.3749483,-76.5205589,"19 PARKWIND CT, baltimore",,,,,,,,,,,,,,,,,,
1238,1388898,11/7/24,WATER MAIN BREAK,2618 WILLOW AVE,39.2452338,-76.6660183,"2618 WILLOW AVE, baltimore",,,,,,,,,,,,,,,,,,
1239,1388899,11/7/24,WATER MAIN BREAK,5633 CARTER AVE,39.3496718,-76.5537251,"5633 CARTER AVE, baltimore",,,,,,,,,,,,,,,,,,
1240,1388941,11/7/24,WATER MAIN BREAK,6022 PINEHURST RD,39.3664085,-76.6157669,"6022 PINEHURST RD, baltimore",,,,,,,,,,,,,,,,,,
1241,1388956,11/7/24,WATER MAIN BREAK,203 EASTRIDGE GRTH,39.29038,-76.61219,"203 EASTRIDGE GRTH, baltimore",,,,,,,,,,,,,,,,,,
1242,1388960,11/7/24,WATER MAIN BREAK,10841 SANDRINGHAM RD,39.4850225,-76.6079179,"10841 SANDRINGHAM RD, baltimore",,,,,,,,,,,,,,,,,,
1243,1388964,11/7/24,WATER MAIN BREAK,1713 ROLAND AVE,39.4049049,-76.6495471,"1713 ROLAND AVE, baltimore",,,,,,,,,,,,,,,,,,
1244,1388987,11/7/24,WATER MAIN BREAK,1725 LYNNCREST RD,39.4318514,-76.6113655,"1725 LYNNCREST RD, baltimore",,,,,,,,,,,,,,,,,,
1245,1389095,11/7/24,WATER JOINT LEAK,MAIN AVE AND DELAWARE PL,39.29038,-76.61219,"MAIN AVE AND DELAWARE PL, baltimore",,,,,,,,,,,,,,,,,,
1246,1389096,11/7/24,WATER MAIN BREAK,1116 RUTLAND AVE,39.3039056,-76.5927435,"1116 RUTLAND AVE, baltimore",,,,,,,,,,,,,,,,,,
1247,1389106,11/7/24,WATER MAIN BREAK,3929 BAYVILLE RD,39.3302414,-76.3856054,"3929 BAYVILLE RD, baltimore",,,,,,,,,,,,,,,,,,
1248,1389159,11/8/24,WATER MAIN BREAK,4509 EAST MONUMENT ST,39.2996038,-76.558678,"4509 EAST MONUMENT ST, baltimore",,,,,,,,,,,,,,,,,,
1249,1389168,11/8/24,WATER MAIN BREAK,400 SOUTH CHAPELGATE LA,39.29038,-76.61219,"400 SOUTH CHAPELGATE LA, baltimore",,,,,,,,,,,,,,,,,,
1250,1389213,11/8/24,WATER MAIN BREAK,7200 EASTERN AVE,39.28949,-76.5264747,"7200 EASTERN AVE, baltimore",,,,,,,,,,,,,,,,,,
1251,1389299,11/8/24,WATER MAIN BREAK,154 WINTERS LN,39.2795063,-76.7416108,"154 WINTERS LN, baltimore",,,,,,,,,,,,,,,,,,
1252,1389302,11/8/24,WATER MAIN BREAK,4426 FINDLAY RD,39.3280805,-76.5612541,"4426 FINDLAY RD, baltimore",,,,,,,,,,,,,,,,,,
1253,1389344,11/9/24,WATER MAIN BREAK,1404 CHARMUTH RD,39.4223184,-76.6078034,"1404 CHARMUTH RD, baltimore",,,,,,,,,,,,,,,,,,
1254,1389397,11/11/24,WATER MAIN BREAK,5801 ARIZONA AVE,39.3350298,-76.5371923,"5801 ARIZONA AVE, baltimore",,,,,,,,,,,,,,,,,,
1255,1389407,11/11/24,WATER MAIN BREAK,6014 MARQUETTE RD,39.3272885,-76.5280178,"6014 MARQUETTE RD, baltimore",,,,,,,,,,,,,,,,,,
1256,1389446,11/11/24,WATER JOINT LEAK,2143 HARFORD RD,39.3148781,-76.5969953,"2143 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1257,1389469,11/12/24,WATER MAIN BREAK,6311 WALTHER AVE,39.3545051,-76.542106,"6311 WALTHER AVE, baltimore",,,,,,,,,,,,,,,,,,
1258,1389632,11/12/24,WATER MAIN BREAK,ROLAND AVE AND MAPLE AVE,39.29038,-76.61219,"ROLAND AVE AND MAPLE AVE, baltimore",,,,,,,,,,,,,,,,,,
1259,1389790,11/12/24,WATER MAIN BREAK,2003 HARMAN AVE,39.2660803,-76.6506759,"2003 HARMAN AVE, baltimore",,,,,,,,,,,,,,,,,,
1260,1389792,11/12/24,WATER MAIN BREAK,5200 FREDCREST RD,39.2825842,-76.7017191,"5200 FREDCREST RD, baltimore",,,,,,,,,,,,,,,,,,
1261,1389962,11/13/24,WATER MAIN BREAK,4743 IVANHOE AVE,39.3450972,-76.6048529,"4743 IVANHOE AVE, baltimore",,,,,,,,,,,,,,,,,,
1262,1389984,11/13/24,WATER MAIN BREAK,240 NORTH CALVERTON RD,39.2917477,-76.6598146,"240 NORTH CALVERTON RD, baltimore",,,,,,,,,,,,,,,,,,
1263,1390005,11/13/24,WATER MAIN BREAK,KAVON AVE AND SHELDON AVE,39.29038,-76.61219,"KAVON AVE AND SHELDON AVE, baltimore",,,,,,,,,,,,,,,,,,
1264,1390036,11/13/24,WATER MAIN BREAK,21 LOCKETT CT,39.2942672,-76.4458128,"21 LOCKETT CT, baltimore",,,,,,,,,,,,,,,,,,
1265,1390253,11/14/24,WATER MAIN BREAK,4715 EDMONDSON AVE,39.2922659,-76.6999668,"4715 EDMONDSON AVE, baltimore",,,,,,,,,,,,,,,,,,
1266,1390318,11/14/24,WATER MAIN BREAK,239 SOUTH DUNCAN ST,39.2883346,-76.5865257,"239 SOUTH DUNCAN ST, baltimore",,,,,,,,,,,,,,,,,,
1267,1390347,11/14/24,WATER MAIN BREAK,1725 ENSOR ST,39.3096815,-76.6038788,"1725 ENSOR ST, baltimore",,,,,,,,,,,,,,,,,,
1268,1390371,11/14/24,WATER MAIN BREAK,1600 NORMAL AVE BALTIMORE,39.316134,-76.5952848,"1600 NORMAL AVE BALTIMORE, baltimore",,,,,,,,,,,,,,,,,,
1269,1390397,11/14/24,WATER MAIN BREAK,KAVON AVE SHELDON AVE,39.29038,-76.61219,"KAVON AVE SHELDON AVE, baltimore",,,,,,,,,,,,,,,,,,
1270,1390452,11/15/24,WATER MAIN BREAK,601 EAST PRATT ST,39.2860594,-76.6071214,"601 EAST PRATT ST, baltimore",,,,,,,,,,,,,,,,,,
1271,1390575,11/15/24,WATER MAIN BREAK,3023 FENDALL RD,39.3276166,-76.7059224,"3023 FENDALL RD, baltimore",,,,,,,,,,,,,,,,,,
1272,1390600,11/15/24,WATER MAIN BREAK,21 LOCKETT CT,39.2942672,-76.4458128,"21 LOCKETT CT, baltimore",,,,,,,,,,,,,,,,,,
1273,1390683,11/15/24,WATER MAIN BREAK,4713 EDMONDSON AVE,39.2928912,-76.699554,"4713 EDMONDSON AVE, baltimore",,,,,,,,,,,,,,,,,,
1274,1390728,11/16/24,WATER MAIN BREAK,FINDLAY RD AND STANWOOD AVE,39.29038,-76.61219,"FINDLAY RD AND STANWOOD AVE, baltimore",,,,,,,,,,,,,,,,,,
1275,1390729,11/16/24,WATER MAIN BREAK,MCHENRY SAINT AND SOUTH MOUNT ST,39.29038,-76.61219,"MCHENRY SAINT AND SOUTH MOUNT ST, baltimore",,,,,,,,,,,,,,,,,,
1276,1390730,11/16/24,WATER MAIN BREAK,6107 TRAMORE RD,39.3598128,-76.5667121,"6107 TRAMORE RD, baltimore",,,,,,,,,,,,,,,,,,
1277,1390736,11/16/24,WATER MAIN BREAK,2143 HARFORD RD,39.3148781,-76.5969953,"2143 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1278,1390777,11/17/24,WATER MAIN BREAK,63 ARVERNE CT,39.4460943,-76.6373556,"63 ARVERNE CT, baltimore",,,,,,,,,,,,,,,,,,
1279,1390779,11/17/24,WATER MAIN BREAK,9406 TULSEMERE RD,39.3810336,-76.8064665,"9406 TULSEMERE RD, baltimore",,,,,,,,,,,,,,,,,,
1280,1390792,11/17/24,WATER MAIN BREAK,1800 FREDERICK RD,39.268294,-76.752845,"1800 FREDERICK RD, baltimore",,,,,,,,,,,,,,,,,,
1281,1390938,11/18/24,WATER JOINT LEAK,1500 WEST LANVALE ST,39.2979541,-76.6416234,"1500 WEST LANVALE ST, baltimore",,,,,,,,,,,,,,,,,,
1282,1390948,11/18/24,WATER MAIN BREAK,260 CEDARMERE CIR,39.4302047,-76.8094366,"260 CEDARMERE CIR, baltimore",,,,,,,,,,,,,,,,,,
1283,1390986,11/18/24,WATER MAIN BREAK,4733 WESTLAND BLVD,39.2607196,-76.6950867,"4733 WESTLAND BLVD, baltimore",,,,,,,,,,,,,,,,,,
1284,1391042,11/18/24,WATER MAIN BREAK,2340 EUTAW PL,39.3125783,-76.6364604,"2340 EUTAW PL, baltimore",,,,,,,,,,,,,,,,,,
1285,1391084,11/18/24,WATER MAIN BREAK,409 NORTH PATTERSON PARK AVE,39.2958698,-76.5847129,"409 NORTH PATTERSON PARK AVE, baltimore",,,,,,,,,,,,,,,,,,
1286,1391112,11/18/24,WATER JOINT LEAK,2020 HARFORD RD,39.3138979,-76.5989037,"2020 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1287,1391115,11/18/24,WATER MAIN BREAK,1302 MARGARETTE AVE,39.4203165,-76.570854,"1302 MARGARETTE AVE, baltimore",,,,,,,,,,,,,,,,,,
1288,1391121,11/19/24,WATER MAIN BREAK,2008 EAST PRESTON ST,39.3057005,-76.589711,"2008 EAST PRESTON ST, baltimore",,,,,,,,,,,,,,,,,,
1289,1391254,11/19/24,WATER MAIN BREAK,7707 WESTFIELD RD,39.2715475,-76.5016335,"7707 WESTFIELD RD, baltimore",,,,,,,,,,,,,,,,,,
1290,1391314,11/19/24,WATER MAIN BREAK,PHILADELPHIA RD AND CHAPLEHILL DR,39.29038,-76.61219,"PHILADELPHIA RD AND CHAPLEHILL DR, baltimore",,,,,,,,,,,,,,,,,,
1291,1391419,11/19/24,WATER MAIN BREAK,8200 PHILADELPHIA RD,39.3252715,-76.5085125,"8200 PHILADELPHIA RD, baltimore",,,,,,,,,,,,,,,,,,
1292,1391567,11/19/24,WATER JOINT LEAK,2725 GWYNNS FALLS PKWY,39.3143598,-76.6631548,"2725 GWYNNS FALLS PKWY, baltimore",,,,,,,,,,,,,,,,,,
1293,1391595,11/19/24,WATER MAIN BREAK,6428 CLIFTON FORGE CIR,39.2934563,-76.7568388,"6428 CLIFTON FORGE CIR, baltimore",,,,,,,,,,,,,,,,,,
1294,1391622,11/19/24,WATER MAIN BREAK,6405 GOLDEN RING RD,39.337266,-76.5042795,"6405 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1295,1391647,11/19/24,WATER MAIN BREAK,6613 GOLDEN RING RD,39.3356847,-76.4998821,"6613 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1296,1391656,11/20/24,WATER JOINT LEAK,2208 HARFORD RD,39.3153303,-76.5970412,"2208 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1297,1391662,11/20/24,WATER MAIN BREAK,6318 IVYMOUNT RD,39.3713849,-76.675262,"6318 IVYMOUNT RD, baltimore",,,,,,,,,,,,,,,,,,
1298,1391677,11/20/24,WATER MAIN BREAK,8409 ROCKY MOUNT RD,39.3331198,-76.5025954,"8409 ROCKY MOUNT RD, baltimore",,,,,,,,,,,,,,,,,,
1299,1392252,11/20/24,WATER MAIN BREAK,6405 GOLDEN RING RD,39.337266,-76.5042795,"6405 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1300,1392314,11/20/24,WATER MAIN BREAK,8004 STANSBURY RD,39.2565517,-76.4991871,"8004 STANSBURY RD, baltimore",,,,,,,,,,,,,,,,,,
1301,1392737,11/20/24,WATER MAIN BREAK,6705 GOLDEN RING RD,39.3351052,-76.4989753,"6705 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1302,1393071,11/20/24,WATER MAIN BREAK,1313 CHAPEL HILL DR,39.3319972,-76.5015988,"1313 CHAPEL HILL DR, baltimore",,,,,,,,,,,,,,,,,,
1303,1393072,11/20/24,WATER MAIN BREAK,355 ENDSLEIGH AVE,39.3383647,-76.4420384,"355 ENDSLEIGH AVE, baltimore",,,,,,,,,,,,,,,,,,
1304,1393090,11/21/24,WATER JOINT LEAK,2008 EAST PRESTON ST,39.3057005,-76.589711,"2008 EAST PRESTON ST, baltimore",,,,,,,,,,,,,,,,,,
1305,1393240,11/21/24,WATER MAIN BREAK,6407 GOLDEN RING RD,39.3371867,-76.5040039,"6407 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1306,1393349,11/21/24,WATER MAIN BREAK,8413 ALLISON LN,39.3354243,-76.5055192,"8413 ALLISON LN, baltimore",,,,,,,,,,,,,,,,,,
1307,1393352,11/22/24,WATER MAIN BREAK,3203 GREEN KNOLL RD,39.3538118,-76.7896136,"3203 GREEN KNOLL RD, baltimore",,,,,,,,,,,,,,,,,,
1308,1393354,11/22/24,WATER JOINT LEAK,2417 MOSHER ST,39.299328,-76.6557714,"2417 MOSHER ST, baltimore",,,,,,,,,,,,,,,,,,
1309,1393356,11/22/24,WATER JOINT LEAK,2431 MOSHER ST,39.2993099,-76.6562761,"2431 MOSHER ST, baltimore",,,,,,,,,,,,,,,,,,
1310,1393361,11/22/24,WATER MAIN BREAK,1500 BOLTON ST,39.3068804,-76.626277,"1500 BOLTON ST, baltimore",,,,,,,,,,,,,,,,,,
1311,1393386,11/22/24,WATER MAIN BREAK,5689 UTRECHT RD,39.3370011,-76.5266054,"5689 UTRECHT RD, baltimore",,,,,,,,,,,,,,,,,,
1312,1393406,11/22/24,WATER MAIN BREAK,6401 GOLDEN RING RD,39.3372847,-76.5045779,"6401 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1313,1393541,11/22/24,WATER MAIN BREAK,2020 HARFORD RD,39.3138979,-76.5989037,"2020 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1314,1393576,11/23/24,WATER MAIN BREAK,6507 GOLDEN RING RD,39.3365752,-76.5020907,"6507 GOLDEN RING RD, baltimore",,,,,,,,,,,,,,,,,,
1315,1394133,11/23/24,WATER MAIN BREAK,6109 TRAMORE RD,39.3599485,-76.5666866,"6109 TRAMORE RD, baltimore",,,,,,,,,,,,,,,,,,
1316,1394138,11/23/24,WATER MAIN BREAK,2014 JOLLY RD,39.3859294,-76.6704699,"2014 JOLLY RD, baltimore",,,,,,,,,,,,,,,,,,
1317,1394142,11/23/24,WATER MAIN BREAK,8241 BULLNECK RD,39.2458873,-76.4975895,"8241 BULLNECK RD, baltimore",,,,,,,,,,,,,,,,,,
1318,1394143,11/23/24,WATER MAIN BREAK,5 CEDARHILL RD,39.3818387,-76.826598,"5 CEDARHILL RD, baltimore",,,,,,,,,,,,,,,,,,
1319,1394158,11/24/24,WATER MAIN BREAK,2215 SPRING LAKE DR,39.4488253,-76.6100002,"2215 SPRING LAKE DR, baltimore",,,,,,,,,,,,,,,,,,
1320,1394227,11/25/24,WATER JOINT LEAK,2026 NORTHEAST AVE,39.2355791,-76.680433,"2026 NORTHEAST AVE, baltimore",,,,,,,,,,,,,,,,,,
1321,1394272,11/25/24,WATER JOINT LEAK,3701 GARDENVIEW RD,39.4033084,-76.7185388,"3701 GARDENVIEW RD, baltimore",,,,,,,,,,,,,,,,,,
1322,1394318,11/25/24,WATER MAIN BREAK,4315 SLATER AVE,39.3868289,-76.4868394,"4315 SLATER AVE, baltimore",,,,,,,,,,,,,,,,,,
1323,1394357,11/25/24,WATER JOINT LEAK,2215 SPRING LAKE DR,39.4488253,-76.6100002,"2215 SPRING LAKE DR, baltimore",,,,,,,,,,,,,,,,,,
1324,1394453,11/25/24,WATER MAIN BREAK,4606 GOUGH BALTIMORE CITY,39.29038,-76.61219,"4606 GOUGH BALTIMORE CITY, baltimore",,,,,,,,,,,,,,,,,,
1325,1394454,11/25/24,WATER MAIN BREAK,2 WINSTEAD CT,39.2843879,-76.7769924,"2 WINSTEAD CT, baltimore",,,,,,,,,,,,,,,,,,
1326,1394469,11/26/24,WATER JOINT LEAK,2016 EAST LOMBARD ST,39.2908137,-76.5885092,"2016 EAST LOMBARD ST, baltimore",,,,,,,,,,,,,,,,,,
1327,1394526,11/26/24,WATER MAIN BREAK,1918 GRINNALDS AVE,39.2667337,-76.650986,"1918 GRINNALDS AVE, baltimore",,,,,,,,,,,,,,,,,,
1328,1394580,11/26/24,WATER MAIN BREAK,405 FREDERICK RD,39.2716451,-76.7271554,"405 FREDERICK RD, baltimore",,,,,,,,,,,,,,,,,,
1329,1394603,11/26/24,WATER JOINT LEAK,808 SOUTH POTOMAC ST,39.2827982,-76.5743222,"808 SOUTH POTOMAC ST, baltimore",,,,,,,,,,,,,,,,,,
1330,1394604,11/26/24,WATER JOINT LEAK,1801 FREDERICK RD,39.2679698,-76.7528802,"1801 FREDERICK RD, baltimore",,,,,,,,,,,,,,,,,,
1331,1394625,11/26/24,WATER MAIN BREAK,1007 LESLIE AVE,39.284565,-76.7503992,"1007 LESLIE AVE, baltimore",,,,,,,,,,,,,,,,,,
1332,1394626,11/26/24,WATER MAIN BREAK,2215 SPRING LAKE DR,39.4488253,-76.6100002,"2215 SPRING LAKE DR, baltimore",,,,,,,,,,,,,,,,,,
1333,1394655,11/26/24,WATER MAIN BREAK,LINCOLN AVE MONUMENTAL RD,39.29038,-76.61219,"LINCOLN AVE MONUMENTAL RD, baltimore",,,,,,,,,,,,,,,,,,
1334,1394670,11/26/24,WATER MAIN BREAK,9728 PULASKI HWY,39.3575191,-76.4502953,"9728 PULASKI HWY, baltimore",,,,,,,,,,,,,,,,,,
1335,1394678,11/26/24,WATER MAIN BREAK,2100 HUNTINGDON AVE,39.3130563,-76.6209256,"2100 HUNTINGDON AVE, baltimore",,,,,,,,,,,,,,,,,,
1336,1394685,11/26/24,WATER MAIN BREAK,4402 COLBORNE RD,39.2950925,-76.6904628,"4402 COLBORNE RD, baltimore",,,,,,,,,,,,,,,,,,
1337,1394730,11/27/24,WATER MAIN BREAK,638 CHARRAWAY RD,39.2741895,-76.69797,"638 CHARRAWAY RD, baltimore",,,,,,,,,,,,,,,,,,
1338,1394766,11/27/24,WATER MAIN BREAK,7610 WILHELM AVE,39.3179827,-76.5230694,"7610 WILHELM AVE, baltimore",,,,,,,,,,,,,,,,,,
1339,1394773,11/27/24,WATER MAIN BREAK,7812 WISE AVE,39.2679636,-76.4975857,"7812 WISE AVE, baltimore",,,,,,,,,,,,,,,,,,
1340,1394790,11/27/24,WATER MAIN BREAK,8200 HARFORD RD,39.3784671,-76.5392153,"8200 HARFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1341,1394834,11/27/24,WATER JOINT LEAK,5400 READY AVE,39.3558029,-76.6085571,"5400 READY AVE, baltimore",,,,,,,,,,,,,,,,,,
1342,1394835,11/27/24,WATER MAIN BREAK,7821 WISE AVE,39.2673297,-76.4976653,"7821 WISE AVE, baltimore",,,,,,,,,,,,,,,,,,
1343,1394930,11/28/24,WATER MAIN BREAK,EAST CENTRE SAINT AND FALLSWAY,39.29038,-76.61219,"EAST CENTRE SAINT AND FALLSWAY, baltimore",,,,,,,,,,,,,,,,,,
1344,1394939,11/29/24,WATER MAIN BREAK,2700 NORTHSHIRE DR,39.2564909,-76.6430447,"2700 NORTHSHIRE DR, baltimore",,,,,,,,,,,,,,,,,,
1345,1394945,11/29/24,WATER MAIN BREAK,7903 HILLTOP AVE,39.3630176,-76.4885874,"7903 HILLTOP AVE, baltimore",,,,,,,,,,,,,,,,,,
1346,1394979,11/29/24,WATER MAIN BREAK,8004 STRATMAN RD,39.2618742,-76.4955624,"8004 STRATMAN RD, baltimore",,,,,,,,,,,,,,,,,,
1347,1394986,11/29/24,WATER MAIN BREAK,5746 MINERAL AVE,39.2361568,-76.6994442,"5746 MINERAL AVE, baltimore",,,,,,,,,,,,,,,,,,
1348,1395031,11/29/24,WATER MAIN BREAK,7615 WILHELM AVE,39.3180687,-76.5226201,"7615 WILHELM AVE, baltimore",,,,,,,,,,,,,,,,,,
1349,1395035,11/30/24,WATER MAIN BREAK,NORTH FRANKLINTOWN RD POPLAR GROVE ST,39.29038,-76.61219,"NORTH FRANKLINTOWN RD POPLAR GROVE ST, baltimore",,,,,,,,,,,,,,,,,,
1350,1395037,11/30/24,WATER MAIN BREAK,ALTER AVE BEDFORD RD,39.29038,-76.61219,"ALTER AVE BEDFORD RD, baltimore",,,,,,,,,,,,,,,,,,
1351,1395038,11/30/24,WATER MAIN BREAK,WEST LAFAYETTE AVE AND NORTH FULTON AVE,39.29038,-76.61219,"WEST LAFAYETTE AVE AND NORTH FULTON AVE, baltimore",,,,,,,,,,,,,,,,,,
1352,1395039,11/30/24,WATER MAIN BREAK,GREENSIDE DR AND GALLOWAY AVE,39.29038,-76.61219,"GREENSIDE DR AND GALLOWAY AVE, baltimore",,,,,,,,,,,,,,,,,,
1353,1395050,11/30/24,WATER MAIN BREAK,1700 RAMSAY ST,39.2833721,-76.6439351,"1700 RAMSAY ST, baltimore",,,,,,,,,,,,,,,,,,
1354,1395051,11/30/24,WATER MAIN BREAK,4600 HOMER AVE,39.3424209,-76.6705738,"4600 HOMER AVE, baltimore",,,,,,,,,,,,,,,,,,
1355,1395052,11/30/24,WATER MAIN BREAK,1538 WILLIAM ST,39.2720006,-76.6100651,"1538 WILLIAM ST, baltimore",,,,,,,,,,,,,,,,,,
1356,1395079,11/30/24,WATER MAIN BREAK,7 HEDGEFORD CT,39.3855768,-76.4823636,"7 HEDGEFORD CT, baltimore",,,,,,,,,,,,,,,,,,
1357,1395082,11/30/24,WATER MAIN BREAK,202 BRACKENWOOD CT,39.4510755,-76.611813,"202 BRACKENWOOD CT, baltimore",,,,,,,,,,,,,,,,,,
1358,1395088,11/30/24,WATER MAIN BREAK,WHITESTONE RD AND DOGWOOD RD,39.29038,-76.61219,"WHITESTONE RD AND DOGWOOD RD, baltimore",,,,,,,,,,,,,,,,,,
1359,1395092,12/1/24,WATER MAIN BREAK,812 BRANFORD CIR,39.4249973,-76.639122,"812 BRANFORD CIR, baltimore",,,,,,,,,,,,,,,,,,
