"","workorderid","date","description","address","address1"
"1327","1394526","11/26/2024","WATER MAIN BREAK","1918 GRINNALDS AVE","1918 GRINNALDS AVE, baltimore"
"1328","1394580","11/26/2024","WATER MAIN BREAK","405 FREDERICK RD","405 FREDERICK RD, baltimore"
"1329","1394603","11/26/2024","WATER JOINT LEAK","808 SOUTH POTOMAC ST","808 SOUTH POTOMAC ST, baltimore"
"1330","1394604","11/26/2024","WATER JOINT LEAK","1801 FREDERICK RD","1801 FREDERICK RD, baltimore"
"1331","1394625","11/26/2024","WATER MAIN BREAK","1007 LESLIE AVE","1007 LESLIE AVE, baltimore"
"1332","1394626","11/26/2024","WATER MAIN BREAK","2215 SPRING LAKE DR","2215 SPRING LAKE DR, baltimore"
"1333","1394655","11/26/2024","WATER MAIN BREAK","LINCOLN AVE MONUMENTAL RD","LINCOLN AVE MONUMENTAL RD, baltimore"
"1334","1394670","11/26/2024","WATER MAIN BREAK","9728 PULASKI HWY","9728 PULASKI HWY, baltimore"
"1335","1394678","11/26/2024","WATER MAIN BREAK","2100 HUNTINGDON AVE","2100 HUNTINGDON AVE, baltimore"
"1336","1394685","11/26/2024","WATER MAIN BREAK","4402 COLBORNE RD","4402 COLBORNE RD, baltimore"
"1337","1394730","11/27/2024","WATER MAIN BREAK","638 CHARRAWAY RD","638 CHARRAWAY RD, baltimore"
"1338","1394766","11/27/2024","WATER MAIN BREAK","7610 WILHELM AVE","7610 WILHELM AVE, baltimore"
"1339","1394773","11/27/2024","WATER MAIN BREAK","7812 WISE AVE","7812 WISE AVE, baltimore"
"1340","1394790","11/27/2024","WATER MAIN BREAK","8200 HARFORD RD","8200 HARFORD RD, baltimore"
"1341","1394834","11/27/2024","WATER JOINT LEAK","5400 READY AVE","5400 READY AVE, baltimore"
"1342","1394835","11/27/2024","WATER MAIN BREAK","7821 WISE AVE","7821 WISE AVE, baltimore"
"1343","1394930","11/28/2024","WATER MAIN BREAK","EAST CENTRE SAINT AND FALLSWAY","EAST CENTRE SAINT AND FALLSWAY, baltimore"
"1344","1394939","11/29/2024","WATER MAIN BREAK","2700 NORTHSHIRE DR","2700 NORTHSHIRE DR, baltimore"
"1345","1394945","11/29/2024","WATER MAIN BREAK","7903 HILLTOP AVE","7903 HILLTOP AVE, baltimore"
"1346","1394979","11/29/2024","WATER MAIN BREAK","8004 STRATMAN RD","8004 STRATMAN RD, baltimore"
"1347","1394986","11/29/2024","WATER MAIN BREAK","5746 MINERAL AVE","5746 MINERAL AVE, baltimore"
"1348","1395031","11/29/2024","WATER MAIN BREAK","7615 WILHELM AVE","7615 WILHELM AVE, baltimore"
"1349","1395035","11/30/2024","WATER MAIN BREAK","NORTH FRANKLINTOWN RD POPLAR GROVE ST","NORTH FRANKLINTOWN RD POPLAR GROVE ST, baltimore"
"1350","1395037","11/30/2024","WATER MAIN BREAK","ALTER AVE BEDFORD RD","ALTER AVE BEDFORD RD, baltimore"
"1351","1395038","11/30/2024","WATER MAIN BREAK","WEST LAFAYETTE AVE AND NORTH FULTON AVE","WEST LAFAYETTE AVE AND NORTH FULTON AVE, baltimore"
"1352","1395039","11/30/2024","WATER MAIN BREAK","GREENSIDE DR AND GALLOWAY AVE","GREENSIDE DR AND GALLOWAY AVE, baltimore"
"1353","1395050","11/30/2024","WATER MAIN BREAK","1700 RAMSAY ST","1700 RAMSAY ST, baltimore"
"1354","1395051","11/30/2024","WATER MAIN BREAK","4600 HOMER AVE","4600 HOMER AVE, baltimore"
"1355","1395052","11/30/2024","WATER MAIN BREAK","1538 WILLIAM ST","1538 WILLIAM ST, baltimore"
"1356","1395079","11/30/2024","WATER MAIN BREAK","7 HEDGEFORD CT","7 HEDGEFORD CT, baltimore"
"1357","1395082","11/30/2024","WATER MAIN BREAK","202 BRACKENWOOD CT","202 BRACKENWOOD CT, baltimore"
"1358","1395088","11/30/2024","WATER MAIN BREAK","WHITESTONE RD AND DOGWOOD RD","WHITESTONE RD AND DOGWOOD RD, baltimore"
"1359","1395092","12/1/2024","WATER MAIN BREAK","812 BRANFORD CIR","812 BRANFORD CIR, baltimore"
"1360","1395096","12/1/2024","WATER MAIN BREAK","699 STEMMERS RUN RD","699 STEMMERS RUN RD, baltimore"
"1361","1395099","12/1/2024","WATER MAIN BREAK","1216 BROOK HOLLOW RD","1216 BROOK HOLLOW RD, baltimore"
"1362","1395102","12/1/2024","WATER MAIN BREAK","5406 MASEFIELD RD","5406 MASEFIELD RD, baltimore"
"1363","1395106","12/1/2024","WATER JOINT LEAK","WEST BARRE SAINT AND WASHINGTON BLVD","WEST BARRE SAINT AND WASHINGTON BLVD, baltimore"
"1364","1395122","12/1/2024","WATER MAIN BREAK","1080 SOUTH DUKELAND ST","1080 SOUTH DUKELAND ST, baltimore"
"1365","1395123","12/1/2024","WATER MAIN BREAK","9005 SAMOSET RD","9005 SAMOSET RD, baltimore"
"1366","1395128","12/2/2024","WATER MAIN BREAK","310 SOUTH CATHERINE ST","310 SOUTH CATHERINE ST, baltimore"
"1367","1395197","12/2/2024","WATER MAIN BREAK","1216 BROOK HOLLOW RD","1216 BROOK HOLLOW RD, baltimore"
"1368","1395233","12/2/2024","WATER MAIN BREAK","2225 GUILFORD AVE","2225 GUILFORD AVE, baltimore"
"1369","1395244","12/2/2024","WATER JOINT LEAK","7919 ROLDREW AVE","7919 ROLDREW AVE, baltimore"
"1370","1395274","12/2/2024","WATER MAIN BREAK","8136 BULLNECK RD","8136 BULLNECK RD, baltimore"
"1371","1395292","12/2/2024","WATER JOINT LEAK","7922 35TH ST","7922 35TH ST, baltimore"
"1372","1395330","12/2/2024","WATER JOINT LEAK","1723 LYNNCREST RD","1723 LYNNCREST RD, baltimore"
"1373","1395379","12/2/2024","WATER MAIN BREAK","7902 UNDERHILL RD","7902 UNDERHILL RD, baltimore"
"1374","1395386","12/2/2024","WATER MAIN BREAK","HORST AVE AND CALLO LN","HORST AVE AND CALLO LN, baltimore"
"1375","1395396","12/2/2024","WATER MAIN BREAK","1942 EAST LOMBARD ST","1942 EAST LOMBARD ST, baltimore"
"1376","1395399","12/2/2024","WATER MAIN BREAK","207 ROTHWELL DR","207 ROTHWELL DR, baltimore"
"1377","1395405","12/3/2024","WATER MAIN BREAK","2222 NORTH CALVERT ST","2222 NORTH CALVERT ST, baltimore"
"1378","1395415","12/3/2024","WATER MAIN BREAK","1500 NORTH WASHINGTON ST","1500 NORTH WASHINGTON ST, baltimore"
"1379","1395425","12/3/2024","WATER MAIN BREAK","8100 MURRAY POINT RD","8100 MURRAY POINT RD, baltimore"
"1380","1395431","12/3/2024","WATER MAIN BREAK","500 FOLCROFT ST","500 FOLCROFT ST, baltimore"
"1381","1395468","12/3/2024","WATER MAIN BREAK","4208 BEDFORD RD","4208 BEDFORD RD, baltimore"
"1382","1395495","12/3/2024","WATER MAIN BREAK","4101 WILKE AVE","4101 WILKE AVE, baltimore"
"1383","1395526","12/3/2024","WATER MAIN BREAK","EAST OLIVER SAINT AND NORTH PATTERSON PARK AVE","EAST OLIVER SAINT AND NORTH PATTERSON PARK AVE, baltimore"
"1384","1395555","12/3/2024","WATER MAIN BREAK","7011 ALDEN RD","7011 ALDEN RD, baltimore"
"1385","1395598","12/3/2024","WATER MAIN BREAK","4718 BEACONSFIELD DR","4718 BEACONSFIELD DR, baltimore"
"1386","1395614","12/3/2024","WATER MAIN BREAK","914 LIGHT ST","914 LIGHT ST, baltimore"
"1387","1395623","12/4/2024","WATER MAIN BREAK","601 BRUNK CT","601 BRUNK CT, baltimore"
"1388","1395642","12/4/2024","WATER MAIN BREAK","7919 ROLDREW AVE","7919 ROLDREW AVE, baltimore"
"1389","1395659","12/4/2024","WATER JOINT LEAK","7200 PARK DR","7200 PARK DR, baltimore"
"1390","1395664","12/4/2024","WATER MAIN BREAK","1600 CHERRY HILL RD","1600 CHERRY HILL RD, baltimore"
"1391","1395670","12/4/2024","WATER MAIN BREAK","5714 FALLS RD","5714 FALLS RD, baltimore"
"1392","1395687","12/4/2024","WATER MAIN BREAK","1711 SUTTON AVE","1711 SUTTON AVE, baltimore"
"1393","1395699","12/4/2024","WATER MAIN BREAK","1645 BURNWOOD RD","1645 BURNWOOD RD, baltimore"
"1394","1395720","12/4/2024","WATER JOINT LEAK","2280 DRUID PARK DR","2280 DRUID PARK DR, baltimore"
"1395","1395726","12/4/2024","WATER MAIN BREAK","320 HOMETOWN WAY","320 HOMETOWN WAY, baltimore"
"1396","1395751","12/4/2024","WATER JOINT LEAK","EAST CHASE SAINT AND WILCOX ST","EAST CHASE SAINT AND WILCOX ST, baltimore"
"1397","1395838","12/4/2024","WATER MAIN BREAK","1720 DRUID HILL AVE","1720 DRUID HILL AVE, baltimore"
"1398","1395890","12/5/2024","WATER MAIN BREAK","1817 NORTHBOURNE RD","1817 NORTHBOURNE RD, baltimore"
"1399","1395955","12/5/2024","WATER JOINT LEAK","9904 FALLS VIEW CT","9904 FALLS VIEW CT, baltimore"
"1400","1396018","12/5/2024","WATER JOINT LEAK","8502 DAVID AVE","8502 DAVID AVE, baltimore"
"1401","1396031","12/5/2024","WATER MAIN BREAK","6 SEYON CT","6 SEYON CT, baltimore"
"1402","1396103","12/5/2024","WATER MAIN BREAK","1113 NORTH FULTON AVE","1113 NORTH FULTON AVE, baltimore"
"1403","1396126","12/5/2024","WATER MAIN BREAK","4714 PARMELEE RD","4714 PARMELEE RD, baltimore"
"1404","1396132","12/5/2024","WATER MAIN BREAK","1200 SOUTH CONKLING ST","1200 SOUTH CONKLING ST, baltimore"
"1405","1396146","12/6/2024","WATER MAIN BREAK","8502 DAVID AVE","8502 DAVID AVE, baltimore"
"1406","1396180","12/6/2024","WATER MAIN BREAK","300 SOUTH ELLAMONT ST","300 SOUTH ELLAMONT ST, baltimore"
"1407","1396185","12/6/2024","WATER MAIN BREAK","4100 WESTVIEW AVE BALTIMORE CITY","4100 WESTVIEW AVE BALTIMORE CITY, baltimore"
"1408","1396193","12/6/2024","WATER MAIN BREAK","606 CLIVEDEN RD","606 CLIVEDEN RD, baltimore"
"1409","1396199","12/6/2024","WATER MAIN BREAK","4834 OAKLAND PARK RD","4834 OAKLAND PARK RD, baltimore"
"1410","1396295","12/6/2024","WATER MAIN BREAK","2944 MANNS AVE","2944 MANNS AVE, baltimore"
"1411","1396377","12/6/2024","WATER MAIN BREAK","300 GAILRIDGE RD","300 GAILRIDGE RD, baltimore"
"1412","1396412","12/6/2024","WATER JOINT LEAK","602 BRUNK CT","602 BRUNK CT, baltimore"
"1413","1396422","12/6/2024","WATER MAIN BREAK","WEST SARATOGA SAINT AND MLK JR","WEST SARATOGA SAINT AND MLK JR, baltimore"
"1414","1396440","12/6/2024","WATER MAIN BREAK","713 NORTH MONROE ST","713 NORTH MONROE ST, baltimore"
"1415","1396459","12/6/2024","WATER MAIN BREAK","7416 ELDON CT","7416 ELDON CT, baltimore"
"1416","1396483","12/6/2024","WATER MAIN BREAK","3212 CEDARHURST RD","3212 CEDARHURST RD, baltimore"
"1417","1396485","12/6/2024","WATER JOINT LEAK","2211 BANK ST","2211 BANK ST, baltimore"
"1418","1396503","12/6/2024","WATER MAIN BREAK","WEST ELM AVE BELAIR RD","WEST ELM AVE BELAIR RD, baltimore"
"1419","1396510","12/6/2024","WATER MAIN BREAK","2349 PERRING MANOR RD","2349 PERRING MANOR RD, baltimore"
"1420","1396517","12/6/2024","WATER MAIN BREAK","1804 NORTHBOURNE RD","1804 NORTHBOURNE RD, baltimore"
"1421","1396520","12/6/2024","WATER MAIN BREAK","1901 NORTHBOURNE RD","1901 NORTHBOURNE RD, baltimore"
"1422","1396523","12/7/2024","WATER MAIN BREAK","4015 BAKER LN","4015 BAKER LN, baltimore"
"1423","1396524","12/7/2024","WATER MAIN BREAK","4304 ALAN DR","4304 ALAN DR, baltimore"
"1424","1396531","12/7/2024","WATER MAIN BREAK","4200 ELDONE RD","4200 ELDONE RD, baltimore"
"1425","1396534","12/7/2024","WATER MAIN BREAK","2308 FOXLEY RD","2308 FOXLEY RD, baltimore"
"1426","1396544","12/7/2024","WATER MAIN BREAK","7808 PERRY RD","7808 PERRY RD, baltimore"
"1427","1396577","12/8/2024","WATER MAIN BREAK","1500 BECKLOW AVE","1500 BECKLOW AVE, baltimore"
"1428","1396583","12/8/2024","WATER MAIN BREAK","2143 HARMAN AVE","2143 HARMAN AVE, baltimore"
"1429","1396592","12/8/2024","WATER MAIN BREAK","2944 MANNS AVE","2944 MANNS AVE, baltimore"
"1430","1396597","12/8/2024","WATER MAIN BREAK","5917 FENWICK AVE","5917 FENWICK AVE, baltimore"
"1431","1396616","12/8/2024","WATER MAIN BREAK","3903 BRYONY RD","3903 BRYONY RD, baltimore"
"1432","1396620","12/8/2024","WATER MAIN BREAK","2515 BOSTON ST","2515 BOSTON ST, baltimore"
"1433","1396622","12/9/2024","WATER MAIN BREAK","3811 CALLAWAY AVE","3811 CALLAWAY AVE, baltimore"
"1434","1396685","12/9/2024","WATER MAIN BREAK","EAST OLIVER SAINT AND NORTH GAY ST","EAST OLIVER SAINT AND NORTH GAY ST, baltimore"
"1435","1396765","12/9/2024","WATER MAIN BREAK","3837 TERKA CIR","3837 TERKA CIR, baltimore"
"1436","1396862","12/9/2024","WATER JOINT LEAK","1643 BURNWOOD RD","1643 BURNWOOD RD, baltimore"
"1437","1396863","12/9/2024","WATER MAIN BREAK","6 MOOREPARK CT","6 MOOREPARK CT, baltimore"
"1438","1396921","12/9/2024","WATER MAIN BREAK","SOUTH PROSPECT AVE AND PARADISE AVE","SOUTH PROSPECT AVE AND PARADISE AVE, baltimore"
"1439","1397003","12/9/2024","WATER MAIN BREAK","1727 EAST LAFAYETTE AVE","1727 EAST LAFAYETTE AVE, baltimore"
"1440","1397007","12/9/2024","WATER MAIN BREAK","2217 CHOPTANK CT","2217 CHOPTANK CT, baltimore"
"1441","1397021","12/9/2024","WATER MAIN BREAK","EAST MADISON SAINT NORTH EDEN ST","EAST MADISON SAINT NORTH EDEN ST, baltimore"
"1442","1397027","12/10/2024","WATER MAIN BREAK","WOODSIDE AVE AND MAPLE AVE","WOODSIDE AVE AND MAPLE AVE, baltimore"
"1443","1397069","12/10/2024","WATER MAIN BREAK","4010 SANLEE RD","4010 SANLEE RD, baltimore"
"1444","1397086","12/10/2024","WATER JOINT LEAK","8 SEYON CT","8 SEYON CT, baltimore"
"1445","1397099","12/10/2024","WATER MAIN BREAK","6037 BALTIMORE NATIONAL PIKE","6037 BALTIMORE NATIONAL PIKE, baltimore"
"1446","1397108","12/10/2024","WATER MAIN BREAK","2600 ESSEX RD","2600 ESSEX RD, baltimore"
"1447","1397110","12/10/2024","WATER MAIN BREAK","315 WYE RD","315 WYE RD, baltimore"
"1448","1397117","12/10/2024","WATER MAIN BREAK","2616 WILLOW AVE","2616 WILLOW AVE, baltimore"
"1449","1397137","12/10/2024","WATER MAIN BREAK","7819 NORTH POINT RD","7819 NORTH POINT RD, baltimore"
"1450","1397142","12/10/2024","WATER JOINT LEAK","3701 GARDENVIEW RD","3701 GARDENVIEW RD, baltimore"
"1451","1397166","12/10/2024","WATER JOINT LEAK","NORTH ROGERS AVE AND WAYNE AVE","NORTH ROGERS AVE AND WAYNE AVE, baltimore"
"1452","1397181","12/10/2024","WATER MAIN BREAK","1830 HARLEM AVE","1830 HARLEM AVE, baltimore"
"1453","1397202","12/11/2024","WATER MAIN BREAK","4339 ELDONE RD","4339 ELDONE RD, baltimore"
"1454","1397253","12/11/2024","WATER MAIN BREAK","6301 LINCOLN AVE","6301 LINCOLN AVE, baltimore"
"1455","1397318","12/11/2024","WATER MAIN BREAK","7842A VERNON AVE","7842A VERNON AVE, baltimore"
"1456","1397406","12/11/2024","WATER MAIN BREAK","8719 WENDELL AVE","8719 WENDELL AVE, baltimore"
"1457","1397530","12/11/2024","WATER MAIN BREAK","900 EAST BELVEDERE AVE","900 EAST BELVEDERE AVE, baltimore"
"1458","1397748","12/11/2024","WATER MAIN BREAK","PLYMOUTH RD AND WESTFIELD AVE","PLYMOUTH RD AND WESTFIELD AVE, baltimore"
"1459","1397761","12/12/2024","WATER MAIN BREAK","6215 PILGRIM RD","6215 PILGRIM RD, baltimore"
"1460","1397802","12/12/2024","WATER MAIN BREAK","TIPPERARY RD AND CUB HILL RD","TIPPERARY RD AND CUB HILL RD, baltimore"
"1461","1398367","12/12/2024","WATER MAIN BREAK","506 GRANLEIGH RD","506 GRANLEIGH RD, baltimore"
"1462","1398611","12/12/2024","WATER MAIN BREAK","601 EAST CHASE ST","601 EAST CHASE ST, baltimore"
"1463","1398787","12/12/2024","WATER MAIN BREAK","1220 REISTERSTOWN RD","1220 REISTERSTOWN RD, baltimore"
"1464","1398870","12/12/2024","WATER MAIN BREAK","4364 ELDONE RD","4364 ELDONE RD, baltimore"
"1465","1398871","12/12/2024","WATER MAIN BREAK","DILLON SAINT SOUTH KENWOOD AVE","DILLON SAINT SOUTH KENWOOD AVE, baltimore"
"1466","1398875","12/12/2024","WATER MAIN BREAK","705 STONE BARN CT","705 STONE BARN CT, baltimore"
"1467","1398879","12/12/2024","WATER MAIN BREAK","1401 WOODSIDE AVE","1401 WOODSIDE AVE, baltimore"
"1468","1398887","12/12/2024","WATER MAIN BREAK","8719 WENDELL AVE","8719 WENDELL AVE, baltimore"
"1469","1398905","12/13/2024","WATER MAIN BREAK","4454 SCOTIA RD","4454 SCOTIA RD, baltimore"
"1470","1398989","12/13/2024","WATER MAIN BREAK","1 PEACHTREE CT","1 PEACHTREE CT, baltimore"
"1471","1399003","12/13/2024","WATER JOINT LEAK","9904 FALLS VIEW CT","9904 FALLS VIEW CT, baltimore"
"1472","1399006","12/13/2024","WATER MAIN BREAK","4600 CHARLES AVE","4600 CHARLES AVE, baltimore"
"1473","1399016","12/13/2024","WATER MAIN BREAK","4820 REISTERSTOWN RD","4820 REISTERSTOWN RD, baltimore"
"1474","1399023","12/13/2024","WATER JOINT LEAK","2 CHRIS CT","2 CHRIS CT, baltimore"
"1475","1399067","12/13/2024","WATER JOINT LEAK","1321 ROXBORO RD","1321 ROXBORO RD, baltimore"
"1476","1399074","12/13/2024","WATER MAIN BREAK","8803 ORCHARD RD","8803 ORCHARD RD, baltimore"
"1477","1399077","12/13/2024","WATER MAIN BREAK","1 MANIFOLD CT","1 MANIFOLD CT, baltimore"
"1478","1399104","12/14/2024","WATER MAIN BREAK","4345 ELDONE RD","4345 ELDONE RD, baltimore"
"1479","1399107","12/14/2024","WATER MAIN BREAK","313 GAILRIDGE RD","313 GAILRIDGE RD, baltimore"
"1480","1399122","12/14/2024","WATER MAIN BREAK","7408 INWOOD AVE","7408 INWOOD AVE, baltimore"
"1481","1399130","12/14/2024","WATER MAIN BREAK","2811 DILLON ST","2811 DILLON ST, baltimore"
"1482","1399134","12/14/2024","WATER MAIN BREAK","7808 PERRY RD","7808 PERRY RD, baltimore"
"1483","1399153","12/15/2024","WATER MAIN BREAK","1321 ROXBORO RD","1321 ROXBORO RD, baltimore"
"1484","1399167","12/15/2024","WATER MAIN BREAK","6011 WOODCREST AVE","6011 WOODCREST AVE, baltimore"
"1485","1399174","12/15/2024","WATER MAIN BREAK","2012 FLEET SAINT BALTIMORE CITY","2012 FLEET SAINT BALTIMORE CITY, baltimore"
"1486","1399181","12/15/2024","WATER MAIN BREAK","9904 FALLS VIEW CT","9904 FALLS VIEW CT, baltimore"
"1487","1399191","12/16/2024","WATER MAIN BREAK","3908 MAYBERRY AVE","3908 MAYBERRY AVE, baltimore"
"1488","1399380","12/16/2024","WATER MAIN BREAK","1508 BEDWORTH RD","1508 BEDWORTH RD, baltimore"
"1489","1399428","12/16/2024","WATER MAIN BREAK","2800 DILLON ST","2800 DILLON ST, baltimore"
"1490","1399433","12/16/2024","WATER MAIN BREAK","9012 BRUNO RD","9012 BRUNO RD, baltimore"
"1491","1399450","12/16/2024","WATER MAIN BREAK","8 BELLEMORE RD","8 BELLEMORE RD, baltimore"
"1492","1399468","12/17/2024","WATER MAIN BREAK","8250 EASTERN AVE","8250 EASTERN AVE, baltimore"
"1493","1399580","12/17/2024","WATER MAIN BREAK","1721 LYNNCREST RD","1721 LYNNCREST RD, baltimore"
"1494","1399600","12/17/2024","WATER JOINT LEAK","415 NORTH PATTERSON PARK AVE","415 NORTH PATTERSON PARK AVE, baltimore"
"1495","1399658","12/17/2024","WATER MAIN BREAK","801 SOUTH CAREY ST","801 SOUTH CAREY ST, baltimore"
"1496","1399682","12/17/2024","WATER MAIN BREAK","4630 TODD POINT LN","4630 TODD POINT LN, baltimore"
"1497","1399722","12/17/2024","WATER MAIN BREAK","KIRK AVE AND EAST 25TH ST","KIRK AVE AND EAST 25TH ST, baltimore"
"1498","1399724","12/17/2024","WATER MAIN BREAK","1304 FELTON CT","1304 FELTON CT, baltimore"
"1499","1399751","12/18/2024","WATER MAIN BREAK","1400 EAST LAFAYETTE AVE","1400 EAST LAFAYETTE AVE, baltimore"
"1500","1399759","12/18/2024","WATER MAIN BREAK","2326 EAST OLIVER SAINT BALTIMORE CITY","2326 EAST OLIVER SAINT BALTIMORE CITY, baltimore"
"1501","1399779","12/18/2024","WATER MAIN BREAK","1000 BREEZEWICK RD","1000 BREEZEWICK RD, baltimore"
"1502","1399794","12/18/2024","WATER MAIN BREAK","4209 WINTERODE WAY","4209 WINTERODE WAY, baltimore"
"1503","1399815","12/18/2024","WATER MAIN BREAK","53 BELFAST RD","53 BELFAST RD, baltimore"
"1504","1399854","12/18/2024","WATER MAIN BREAK","4806 YORK RD","4806 YORK RD, baltimore"
"1505","1399855","12/18/2024","WATER MAIN BREAK","1217 CANBERWELL RD","1217 CANBERWELL RD, baltimore"
"1506","1399892","12/18/2024","WATER MAIN BREAK","514 PATAPSCO AVE","514 PATAPSCO AVE, baltimore"
"1507","1399969","12/19/2024","WATER MAIN BREAK","347 EAST BELVEDERE AVE","347 EAST BELVEDERE AVE, baltimore"
"1508","1400016","12/19/2024","WATER MAIN BREAK","1713 ROLAND AVE","1713 ROLAND AVE, baltimore"
"1509","1400070","12/19/2024","WATER JOINT LEAK","4905 BARBARA AVE","4905 BARBARA AVE, baltimore"
"1510","1400082","12/19/2024","WATER MAIN BREAK","5209 WEST NORTH AVE","5209 WEST NORTH AVE, baltimore"
"1511","1400084","12/19/2024","WATER MAIN BREAK","8 TUDOR CT","8 TUDOR CT, baltimore"
"1512","1400094","12/20/2024","WATER MAIN BREAK","4421 WASHINGTON BLVD","4421 WASHINGTON BLVD, baltimore"
"1513","1400147","12/20/2024","WATER MAIN BREAK","9117 WISE AVE","9117 WISE AVE, baltimore"
"1514","1400174","12/20/2024","WATER MAIN BREAK","1531 ADAMSVIEW RD","1531 ADAMSVIEW RD, baltimore"
"1515","1400183","12/20/2024","WATER JOINT LEAK","1101 EASTERN BLVD","1101 EASTERN BLVD, baltimore"
"1516","1400218","12/20/2024","WATER MAIN BREAK","6709 HAREWOOD PARK DR","6709 HAREWOOD PARK DR, baltimore"
"1517","1400226","12/20/2024","WATER JOINT LEAK","3111 RUECKERT AVE","3111 RUECKERT AVE, baltimore"
"1518","1400231","12/20/2024","WATER MAIN BREAK","7027 DUNBAR RD","7027 DUNBAR RD, baltimore"
"1519","1400241","12/20/2024","WATER MAIN BREAK","108 OAK ST","108 OAK ST, baltimore"
"1520","1400244","12/21/2024","WATER MAIN BREAK","10106 TIPPERARY RD","10106 TIPPERARY RD, baltimore"
"1521","1400246","12/21/2024","WATER MAIN BREAK","2272 SOUTH CLINTON ST","2272 SOUTH CLINTON ST, baltimore"
"1522","1400249","12/21/2024","WATER MAIN BREAK","SCOTTS LEVEL RD MOLLYE RD","SCOTTS LEVEL RD MOLLYE RD, baltimore"
"1523","1400252","12/21/2024","WATER MAIN BREAK","111 MAIN ST","111 MAIN ST, baltimore"
"1524","1400304","12/22/2024","WATER MAIN BREAK","1044 CIRCLE DR","1044 CIRCLE DR, baltimore"
"1525","1400322","12/22/2024","WATER MAIN BREAK","7000 MARSTON RD","7000 MARSTON RD, baltimore"
"1526","1400333","12/22/2024","WATER MAIN BREAK","6 TUDOR CT","6 TUDOR CT, baltimore"
"1527","1400334","12/22/2024","WATER MAIN BREAK","106 WELFORD RD","106 WELFORD RD, baltimore"
"1528","1400339","12/22/2024","WATER MAIN BREAK","539 SOUTH MONROE ST","539 SOUTH MONROE ST, baltimore"
"1529","1400344","12/23/2024","WATER MAIN BREAK","236 HOMEVALE RD","236 HOMEVALE RD, baltimore"
"1530","1400420","12/23/2024","WATER JOINT LEAK","222 NORTH CALVERTON RD","222 NORTH CALVERTON RD, baltimore"
"1531","1400454","12/23/2024","WATER MAIN BREAK","200 AVONDALE RD","200 AVONDALE RD, baltimore"
"1532","1400460","12/23/2024","WATER JOINT LEAK","6 TUDOR CT","6 TUDOR CT, baltimore"
"1533","1400466","12/23/2024","WATER MAIN BREAK","3502 TEMPLAR RD","3502 TEMPLAR RD, baltimore"
"1534","1400485","12/23/2024","WATER MAIN BREAK","1100 EAST CHASE ST","1100 EAST CHASE ST, baltimore"
"1535","1400487","12/23/2024","WATER MAIN BREAK","601 EAST CHASE ST","601 EAST CHASE ST, baltimore"
"1536","1400517","12/23/2024","WATER JOINT LEAK","1214 OVERBROOK RD","1214 OVERBROOK RD, baltimore"
"1537","1400521","12/23/2024","WATER MAIN BREAK","1504 BOYLE ST","1504 BOYLE ST, baltimore"
"1538","1400525","12/23/2024","WATER MAIN BREAK","9824 MATZON RD","9824 MATZON RD, baltimore"
"1539","1400562","12/24/2024","WATER MAIN BREAK","1101 EASTERN BLVD","1101 EASTERN BLVD, baltimore"
"1540","1400569","12/24/2024","WATER JOINT LEAK","9437 RIDGELY AVE","9437 RIDGELY AVE, baltimore"
